Campus,Code,Name,Credits,Areas of Knowledge,Prerequisites
Seattle,HSTAA 322,"African-American History, 1865 to the Present",5,"DIV,I&S",
Seattle,HSTAA 331,American Indian History I to 1840,5,"DIV,I&S",
Seattle,HSTAA 332,American Indian History II Since 1840,5,"DIV,I&S",
Seattle,HSTAA 334,Civil Rights and Black Power in the United States,5,"DIV,I&S,VLPA",
Seattle,HSTAA 336,American Jewish History Since 1885,5,I&S,
Seattle,HSTAA 337,The Holocaust and American Life,5,"DIV,I&S",
Seattle,HSTAA 338,The United States and Vietnam,5,I&S,
Seattle,HSTAA 351,American Constitutional History: From Colonial Times to the Present,5,I&S,
Seattle,HSTAA 353,"Class, Labor, and American Capitalism",5,"DIV,I&S",
Seattle,HSTAA 365,"Culture, Politics, and Film in Twentieth Century America",5,"DIV,I&S,VLPA",
Seattle,HSTAA 371,Consumption and Consumerism in the Modern U.S.,5,I&S,
Seattle,HSTAA 373,Social History of American Women to 1890,5,"DIV,I&S",
Seattle,HSTAA 374,Social History of American Women in the Twentieth Century,5,I&S,
Seattle,HSTAA 377,History of Canada,5,I&S,
Seattle,HSTAA 401,American Revolution and Confederation,5,I&S,
Seattle,HSTAA 402,Witchcraft in Colonial New England,5,I&S,
Seattle,HSTAA 404,New England: From the Foundings to the Civil War,5,I&S,
Seattle,HSTAA 406,Asian American Activism,5,"DIV,I&S",
Seattle,HSTAA 407,Andrew Jackson's United States,5,I&S,
Seattle,HSTAA 409,American Social History: The Early Years,5,I&S,
Seattle,HSTAA 410,American Social History: The Modern Era,5,"DIV,I&S",
Seattle,HSTAA 411,The United States During the Era of Civil War and Reconstruction,5,I&S,
Seattle,HSTAA 412,"The Westward Movement, 1700-1850",5,I&S,
Seattle,HSTAA 413,History of the Trans-Mississippi West,5,I&S,
Seattle,HSTAA 414,"The Canadian West, 1670-1990",5,I&S,
Seattle,HSTAA 415,History of Indian-White Relations in Anglo-America,5,I&S,
Seattle,HSTAA 417,Indians in Western Washington History,5,"DIV,I&S",
Seattle,HSTAA 419,Native American Diasporas in North America,5,,
Seattle,HSTAA 426,American Urban History Since 1870,,I&S,
Seattle,HSTAA 431,American Politics and Society Since 1920,5,I&S,
Seattle,HSTAA 432,History of Washington and the Pacific Northwest,5,I&S,
Seattle,HSTAA 433,A Documentary History of Pacific Northwest Identity,5,I&S,
Seattle,HSTAA 444,History of Wall Street,5,I&S,
Seattle,HSTAA 446,American Indian Economic History,5,I&S,
Seattle,HSTAA 454,The Intellectual History of the United States,5,"I&S,VLPA",
Seattle,HSTAA 458,Education in the Forming of American Society,5,I&S,
Seattle,HSTAA 459,History of American Education Since 1865,3,I&S,
Seattle,HSTAA 461,"Diplomatic History of the United States, 1776-1901",5,I&S,
Seattle,HSTAA 462,"Diplomatic History of the United States, 1901-Present",5,I&S,
Seattle,HSTAA 465,The Sixties in America: Kennedy to the Counterculture,5,I&S,
Seattle,HSTAA 473,Homefront: American Cultures and Society in the 1940s,5,I&S,
Seattle,HSTAA 490,Topics in American History,5,I&S,
Seattle,HSTAA 501,American History: Early,,,
Seattle,HSTAA 503,"Seminar in American History, Early",,,
Seattle,HSTAA 504,"Seminar in American History, Early",,,
Seattle,HSTAA 506,Slavery in the Americas,5,,
Seattle,HSTAA 508,American Urban History,5,,
Seattle,HSTAA 512,American History: Western,,,
Seattle,HSTAA 513,Seminar in American History: Western,,,
Seattle,HSTAA 514,Seminar in American History: Western,,,
Seattle,HSTAA 516,Hispanics of the United States,,,
Seattle,HSTAA 517,Field Course in American Indian History,5,,
Seattle,HSTAA 519,Asian American History,5,,
Seattle,HSTAA 521,"American History: Writings and Interpretations, 1770-1870",,,
Seattle,HSTAA 522,American History: Writings and Interpretations Since 1870,,,
Seattle,HSTAA 524,American Social History Before 1860,,,
Seattle,HSTAA 525,American Social History After 1860,,,
Seattle,HSTAA 531,American History: Twentieth Century,,,
Seattle,HSTAA 532,Seminar in American History: Recent Period,,,
Seattle,HSTAA 533,Seminar in American History: Recent Period,,,
Seattle,HSTAA 534,Seminar in American History: Recent Period,,,
Seattle,HSTAA 540,African American Urban History: 1700-2000,5,,
Seattle,HSTAA 549,"Culture, Politics, and Power in Nineteenth-Century Black America",5,,
Seattle,HSTAA 550,African-American History to Reconstruction,5,,
Seattle,HSTAA 551,African-American History Since Reconstruction,5,,
Seattle,HSTAA 552,Graduate Seminar in African-American History,,,
Seattle,HSTAA 553,Graduate Seminar in African-American History,,,
Seattle,HSTAA 554,American History: Intellectual,,,
Seattle,HSTAA 555,Seminar: American Intellectual History,,,
Seattle,HSTAA 556,Seminar: American Intellectual History,,,
Seattle,HSTAA 561,History of American Foreign Policy,,,
Seattle,HSTAA 562,Seminar in American Diplomatic History,,,
Seattle,HSTAA 563,Seminar in American Diplomatic History,,,
Seattle,HSTAA 570,American Environmental History,5,,
Seattle,HSTAA 590,Topics in American History,5,,
Seattle,HSTAFM 151,Africa in the Era of the Atlantic Slave Trade,5,"DIV,I&S",
Seattle,HSTAFM 152,"Introduction to African History, C. 1880 - Present",5,"DIV,I&S",
Seattle,HSTAFM 161,Survey of the Muslim Near East,5,I&S,
Seattle,HSTAFM 163,The Modern Middle East,5,"DIV,I&S",
Seattle,HSTAFM 261,The Crusades: Middle Eastern Perspectives,5,I&S,
Seattle,HSTAFM 268,Wars in the Modern Middle East,5,I&S,
Seattle,HSTAFM 361,"Middle Eastern History, 1453-1800",5,I&S,
Seattle,HSTAFM 451,Eastern and Central Africa Since 1500,5,I&S,
Seattle,HSTAFM 452,Southern Africa Since 1500,5,"DIV,I&S",
Seattle,HSTAFM 453,Health and Illness in Africa,5,I&S,
Seattle,HSTAFM 461,History of the Middle East: 622-1300,5,I&S,
Seattle,HSTAFM 462,History of the Middle East: 1258-1798,5,I&S,
Seattle,HSTAFM 463,Modern Persian Gulf,5,I&S,
Seattle,HSTAFM 465,"Iran, Afghanistan and Central Asia, 1750-2001",5,I&S,
Seattle,HSTAFM 490,Topics in African and Middle Eastern History,5,I&S,
Seattle,HSTAFM 552,Field Course in African History,5,,
Seattle,HSTAFM 561,Islamic History,,,
Seattle,HSTAFM 562,Ottoman History,,,
Seattle,HSTAFM 563,Modern Near East,,,
Seattle,HSTAM 111,The Ancient World,5,I&S,
Seattle,HSTAM 112,The Medieval World,5,I&S,
Seattle,HSTAM 203,Introduction to the Middle Ages: Medieval People,5,I&S,
Seattle,HSTAM 205,Military History of the Ancient World,5,I&S,
Seattle,HSTAM 215,Tudor England,5,I&S,
Seattle,HSTAM 235,Myths and Mysteries of the Middle Ages,5,I&S,
Seattle,HSTAM 276,Celtic Civilizations of the European Middle Ages,5,I&S,
Seattle,HSTAM 290,Topics in Ancient/Medieval History,5,I&S,
Seattle,HSTAM 302,Ancient Roman History,5,I&S,
Seattle,HSTAM 312,The Roman Republic,5,I&S,
Seattle,HSTAM 313,The Roman Empire,5,I&S,
Seattle,HSTAM 314,The World of Late Antiquity,5,I&S,
Seattle,HSTAM 315,The Byzantine Empire,5,I&S,
Seattle,HSTAM 320,Reacting to the Past: Religion and Politics in the European Middle Ages,5,I&S,
Seattle,HSTAM 325,Empires in Ancient Iran,5,I&S,
Seattle,HSTAM 330,The Age of Augustus,5,"I&S,VLPA",
Seattle,HSTAM 331,Early Middle Ages,5,I&S,
Seattle,HSTAM 332,Central Middle Ages,5,I&S,
Seattle,HSTAM 333,Late Middle Ages,5,I&S,
Seattle,HSTAM 340,Medieval Women,5,"DIV,I&S",
Seattle,HSTAM 360,Medieval Christianity,5,I&S,
Seattle,HSTAM 365,"Medieval England, 1042-1485",5,I&S,
Seattle,HSTAM 367,Medieval Jewish History,5,I&S,
Seattle,HSTAM 370,The Vikings,5,"I&S,VLPA",
Seattle,HSTAM 401,Early Greece,5,I&S,
Seattle,HSTAM 402,Classical Greece,5,I&S,
Seattle,HSTAM 403,Alexander the Great and the Hellenistic Age,5,I&S,
Seattle,HSTAM 443,Medieval Russia: 850-1700,5,I&S,
Seattle,HSTAM 490,Topics in Ancient/Medieval History,5,I&S,
Seattle,HSTAM 501,Greek History Field Course,,,
Seattle,HSTAM 505,Ancient Greece and Rome: Writings and Interpretations,,,
Seattle,HSTAM 506,Medieval Europe: Writings and Interpretations,,,
Seattle,HSTAM 511,Roman History Field Course,,,
Seattle,HSTAM 512,Seminar in Ancient History,,,
Seattle,HSTAM 513,Seminar in Ancient History,,,
Seattle,HSTAM 518,Topics in Late Antiquity,,,
Seattle,HSTAM 530,Early Middle Ages,,,
Seattle,HSTAM 531,Medieval European History,,,
Seattle,HSTAM 532,Medieval European Seminar,,,
Seattle,HSTAM 533,Medieval European Seminar,,,
Seattle,HSTAM 534,Medieval European Seminar,,,
Seattle,HSTAM 535,Later Medieval Europe,,,
Seattle,HSTAM 536,Topics in Early Medieval History,,,
Seattle,HSTAM 590,Topics in Ancient and Medieval History,5,,
Seattle,HSTAM 591,Advanced Medieval and Renaissance Seminar,,,
Seattle,HSTAM 592,Advanced Medieval and Renaissance Seminar,,,
Seattle,HSTAM 593,Advanced Medieval and Renaissance Seminar,,,
Seattle,HSTAS 201,"Introduction to South Asian History, Pre-History to 1500",5,I&S,
Seattle,HSTAS 202,"Introduction to South Asian History, 1500 - Present",5,I&S,
Seattle,HSTAS 211,History of Chinese Civilization,5,I&S,
Seattle,HSTAS 212,History of Korean Civilization,5,I&S,
Seattle,HSTAS 214,Modern Korean History Through Film,5,I&S,
Seattle,HSTAS 221,History of Southeast Asia,5,"DIV,I&S",
Seattle,HSTAS 241,Japanese Civilization,5,I&S,
Seattle,HSTAS 244,Imperialism and Anti-Colonialism in Asia,5,"DIV,I&S",
Seattle,HSTAS 245,Human Rights in Asia,5,"DIV,I&S",
Seattle,HSTAS 254,China in the Twentieth Century,5,I&S,
Seattle,HSTAS 264,"Violence, Race, and Memory",5,"DIV,I&S,VLPA",
Seattle,HSTAS 265,The Viet Nam Wars,5,I&S,
Seattle,HSTAS 290,Topics in Asian History,5,I&S,
Seattle,HSTAS 303,Divided Lands/Divided Lives: An Environmental History of South Asia,5,,
Seattle,HSTAS 327,"China and the West in Historical Perspective, 1500-1976",5,I&S,
Seattle,HSTAS 348,Alternative Routes to Modernity,5,I&S,
Seattle,HSTAS 354,Modern China: From Empire to Republics,5,,
Seattle,HSTAS 401,History of Ancient India,5,I&S,
Seattle,HSTAS 402,History of Medieval and Mughal India,5,I&S,
Seattle,HSTAS 403,History of Modern India to 1900,5,I&S,
Seattle,HSTAS 404,History of Twentieth-Century India,5,I&S,
Seattle,HSTAS 408,Fabulous Gurus and Fake Fakirs: Religious Reform in Colonial India,5,I&S,
Seattle,HSTAS 409,History of Islam in Colonial India,5,,
Seattle,HSTAS 421,History of Pre-Modern Japan,5,I&S,
Seattle,HSTAS 423,History of Modern Japan,5,I&S,
Seattle,HSTAS 424,The Emergence of Postwar Japan,5,I&S,
Seattle,HSTAS 441,Economic and Social History of Japan to 1900,5,I&S,
Seattle,HSTAS 451,Chinese History: Earliest Times to 221 BC,5,I&S,
Seattle,HSTAS 452,Chinese History From Earliest Times to 1276,5,I&S,
Seattle,HSTAS 453,Chinese History From 1276-1895,5,I&S,
Seattle,HSTAS 454,History of Modern China,5,I&S,
Seattle,HSTAS 456,Topics in Chinese Social History,5,I&S,
Seattle,HSTAS 457,Women in China to 1800,5,"DIV,I&S",
Seattle,HSTAS 459,"Gender Histories of Modern China, Eighteenth to Twentieth Centuries",5,I&S,
Seattle,HSTAS 460,Cities in China: Past and Present,5,I&S,
Seattle,HSTAS 462,Southeast Asian History to 1800,5,I&S,
Seattle,HSTAS 463,Southeast Asian History From 1800 to the Present,5,I&S,
Seattle,HSTAS 466,"Islam, Mysticism, Politics and Performance in Indonesian Culture",5,"I&S,VLPA",
Seattle,HSTAS 481,History of Pre-Modern Korea,5,I&S,
Seattle,HSTAS 482,History of Modern Korea,5,I&S,
Seattle,HSTAS 484,Korea in the Japanese Empire,5,"DIV,I&S",
Seattle,HSTAS 490,Topics in Asian History,5,I&S,
Seattle,HSTAS 501,Indian History,,,
Seattle,HSTAS 502,Seminar: History of India,,,HSTAS 501
Seattle,HSTAS 503,Seminar: History of India,,,HSTAS 501
Seattle,HSTAS 520,Premodern Japanese History,5,,"HSTAS 421,HSTAS 422,SISEA 441,SISEA 541"
Seattle,HSTAS 521,Modern Japanese History,,,"HSTAS 422,HSTAS 423"
Seattle,HSTAS 523,Seminar in Modern Japanese History,,,
Seattle,HSTAS 524,Seminar in Modern Japanese History,,,
Seattle,HSTAS 530,Field Course in Southeast Asian History,5,,
Seattle,HSTAS 532,Seminar in Southeast Asian History,5,,
Seattle,HSTAS 534,"Indonesian Histories, Oral Traditions, and Archives",5,,
Seattle,HSTAS 541,Economic and Social History of Japan to 1900,5,,HSTAS 441
Seattle,HSTAS 551,Field Course in Chinese History: Pre-Sung Period,,,
Seattle,HSTAS 552,Seminar in Chinese History: Earliest Times to 1276,,,
Seattle,HSTAS 553,Seminar in Chinese History: Earliest Times to 1276,,,
Seattle,HSTAS 554,Seminar in Chinese History: Earliest Times to 1276,,,
Seattle,HSTAS 555,Core Research Seminar in Chinese History,,I&S,
Seattle,HSTAS 556,Core Research Seminar in Chinese History,,I&S,
Seattle,HSTAS 560,Field Course in Chinese History: 1276-1895,,,
Seattle,HSTAS 561,Field Course in Chinese History: 1276-1895,,,
Seattle,HSTAS 562,Seminar in Chinese History: 1268-1895,,,
Seattle,HSTAS 563,Seminar in Chinese History: 1268-1895,,,
Seattle,HSTAS 564,Seminar in Chinese History: 1268-1895,,,
Seattle,HSTAS 566,"Islam, Mysticism, Politics, and Performance in Indonesia",5,,
Seattle,HSTAS 572,Seminar in Twentieth Century Chinese History,,,
Seattle,HSTAS 573,Seminar in Twentieth Century Chinese History,,,
Seattle,HSTAS 574,Seminar in Twentieth Century Chinese History,,,
Seattle,HSTAS 575,Seminar in Chinese History: Modern Period,,,HSTAS 571
Seattle,HSTAS 579,Modern Chinese History,5,,"HSTAS 454,JSIS A 576"
Seattle,HSTAS 581,Modern Korean History,,,
Seattle,HSTAS 582,Seminar in Korean History,,,
Seattle,HSTAS 583,Seminar in Korean History,,,
Seattle,HSTAS 584,Seminar in Korean History,,,
Seattle,HSTAS 590,Topics in History,5,,
Seattle,HSTCMP 200,Ten Events That Shook the World,5,I&S,
Seattle,HSTCMP 204,Europe and America in the Era of the World Wars,5,I&S,
Seattle,HSTCMP 205,Filipino Histories,5,I&S,
Seattle,HSTCMP 207,Introduction to Intellectual History,5,I&S,
Seattle,HSTCMP 209,History of Christianity,5,I&S,
Seattle,HSTCMP 211,Introduction to the History of Science,5,I&S,
Seattle,HSTCMP 212,Indigenous Leaders and Activists,5,"DIV,I&S",
Seattle,HSTCMP 215,The History of the Atomic Bomb,5,I&S,
Seattle,HSTCMP 217,The Space Age,5,I&S,
Seattle,HSTCMP 225,The Silk Road,5,I&S,
Seattle,HSTCMP 245,"Exploration and Empire: Science, Art, and Power, 1300-1800",5,I&S,
Seattle,HSTCMP 247,Before Global Health: The Histories of Public Health and International Health in the Global South,5,I&S,
Seattle,HSTCMP 249,Introduction to Labor Studies,5,I&S,
Seattle,HSTCMP 250,Introduction to Jewish Cultural History,5,I&S,
Seattle,HSTCMP 258,Slavery and Slave Trading in the 21st Century,5,"DIV,I&S",
Seattle,HSTCMP 259,Race and Slavery in the Colonial Americas,5,"DIV,I&S",
Seattle,HSTCMP 260,Slavery in History: A Comparative Study,5,I&S,
Seattle,HSTCMP 265,Modern Revolutions Around the World,5,I&S,
Seattle,HSTCMP 269,The Holocaust: History and Memory,5,"DIV,I&S",
Seattle,HSTCMP 290,Topics in Comparative/Global History,5,I&S,
Seattle,HSTCMP 309,Marx and the Marxian Tradition in Western Thought: The Foundations of Modern Cultural Criticism I,5,I&S,
Seattle,HSTCMP 310,Science and Religion in Historical Perspective,5,I&S,
Seattle,HSTCMP 311,Science in Civilization: Antiquity to 1600,5,I&S,
Seattle,HSTCMP 312,Science in Civilization: Science in Modern Society,5,I&S,
Seattle,HSTCMP 313,Science in Civilization: Physics and Astrophysics Since 1850,5,"I&S,NW",
Seattle,HSTCMP 314,The Psychoanalytic Revolution in Historical Perspective,5,I&S,
Seattle,HSTCMP 315,History of Technology to 1940,5,I&S,
Seattle,HSTCMP 319,Nietzsche and the Nietzschean Legacy in Western Thought: Foundations of Modern Cultural Critique II,5,I&S,
Seattle,HSTCMP 320,Greek History: 7000 BC to Present,5,I&S,
Seattle,HSTCMP 340,"The Cold War: Realities, Myths, Legacies",5,I&S,
Seattle,HSTCMP 345,War and Society,5,I&S,
Seattle,HSTCMP 346,"Images of War in History, Literature, and Media",5,"I&S,VLPA",
Seattle,HSTCMP 367,Southeast Asian Activism and Social Engagement,5,I&S,
Seattle,HSTCMP 368,Jewish Thought,5,I&S,
Seattle,HSTCMP 369,The Jewish Twentieth Century in Film,5,"DIV,I&S,VLPA",
Seattle,HSTCMP 406,Issues in World History to 1500,5,I&S,
Seattle,HSTCMP 410,"Medicine, History, and Society",5,I&S,
Seattle,HSTCMP 412,Science and the Enlightenment,5,I&S,
Seattle,HSTCMP 425,History of the British Empire and Commonwealth Since 1783,5,I&S,
Seattle,HSTCMP 440,The Communist Experience Around the World,5,I&S,
Seattle,HSTCMP 449,Issues in Comparative Labor History,5,I&S,
Seattle,HSTCMP 457,Topics in Labor Research,5,I&S,"HIST 249,POL S 249,POL S 457,SOC 266"
Seattle,HSTCMP 466,"Sport and the British Empire in Asia, Africa, and the Middle East",5,I&S,
Seattle,HSTCMP 467,Nations and States in the Modern World,5,I&S,
Seattle,HSTCMP 468,Theatre as a Site of History and Memory,5,"I&S,VLPA",
Seattle,HSTCMP 469,The Sephardic Diaspora: 1492-Present,5,"DIV,I&S",
Seattle,HSTCMP 483,Technology and Culture in the Making of Contemporary Empires,5,I&S,
Seattle,HSTCMP 484,Colonial Encounters,5,I&S,
Seattle,HSTCMP 485,Comparative Colonialism,5,I&S,
Seattle,HSTCMP 490,Advanced Topics in Comparative/Global History,5,I&S,
Seattle,HSTCMP 504,Comparative Ethnicity and Nationalism,5,,
Seattle,HSTCMP 506,Issues in World History to 1500,5,,
Seattle,HSTCMP 507,The Making of the Modern World: World History Since 1500,5,,
Seattle,HSTCMP 511,History of Science,,,
Seattle,HSTCMP 512,Seminar in the History of Science,,,
Seattle,HSTCMP 513,Seminar in the History of Science,,,
Seattle,HSTCMP 514,Seminar in the History of Science,,,
Seattle,HSTCMP 515,Field Course in the History of Technology,5,,
Seattle,HSTCMP 520,Britons and Others,5,,
Seattle,HSTCMP 530,Comparative Colonialisms: Methodological and Conceptual Approaches,5,,
Seattle,HSTCMP 566,"Sport and the British Empire in Asia, Africa, and the Middle East",5,,
Seattle,HSTCMP 568,Jewish Thought,5,,
Seattle,HSTCMP 580,Gender and History,5,,
Seattle,HSTCMP 586,Seminar in Comparative Colonial History,,,
Seattle,HSTCMP 587,Seminar in Comparative Colonial History,,,
Seattle,HSTCMP 590,Topics in History,5,,
Seattle,HSTEU 113,Europe and the Modern World,5,I&S,
Seattle,HSTEU 140,Russia From the Tenth Century to the Present,5,I&S,
Seattle,HSTEU 210,Paris,5,"I&S,VLPA",
Seattle,HSTEU 211,France: A Portrait,5,I&S,
Seattle,HSTEU 219,Science and the Arts in Early Modern Europe,5,I&S,
Seattle,HSTEU 220,Introduction to East European Studies,5,I&S,
Seattle,HSTEU 234,History of Nazi Germany,5,I&S,
Seattle,HSTEU 240,From Riurik to Putin: Russian History Through Biography,5,"I&S,VLPA",
Seattle,HSTEU 245,St. Petersburg/Leningrad: City as History,5,I&S,
Seattle,HSTEU 250,Rome,5,"I&S,VLPA",
Seattle,HSTEU 273,Women and Gender in Modern Europe,5,I&S,
Seattle,HSTEU 274,European History and Film From the 1890's to the Present,5,"I&S,VLPA",
Seattle,HSTEU 275,Life in England,5,I&S,
Seattle,HSTEU 276,Postwar: European History and Film After 1945,5,"DIV,I&S,VLPA",
Seattle,HSTEU 290,Topics in European History,5,I&S,
Seattle,HSTEU 301,Early Modern European History: 1450-1648,5,I&S,
Seattle,HSTEU 302,Modern European History: 1648-1815,5,I&S,
Seattle,HSTEU 303,Contemporary European History Since 1815,5,I&S,
Seattle,HSTEU 304,Cultural History of Renaissance Europe,5,"I&S,VLPA",
